ID,PREDICTED
57992,neutral
57993,neutral
57994,neutral
57995,neutral
57996,neutral
57997,neutral
57998,neutral
57999,positive
58000,neutral
58001,neutral
58002,neutral
58003,neutral
58004,positive
58005,positive
58006,neutral
58007,neutral
58008,positive
58009,neutral
58010,neutral
58011,positive
58012,neutral
58013,positive
58014,positive
58015,neutral
58016,neutral
58017,neutral
58018,positive
58019,neutral
58020,neutral
58021,neutral
58022,neutral
58023,neutral
58024,neutral
58025,neutral
58026,positive
58027,neutral
58028,neutral
58029,positive
58030,neutral
58031,neutral
58032,neutral
58033,neutral
58034,positive
58035,neutral
58036,neutral
58037,neutral
58038,neutral
58039,neutral
58040,positive
58041,neutral
58042,neutral
58043,positive
58044,neutral
58045,neutral
58046,positive
58047,neutral
58048,neutral
58049,neutral
58050,neutral
58051,neutral
58052,neutral
58053,neutral
58054,neutral
58055,positive
58056,neutral
58057,neutral
58058,positive
58059,neutral
58060,neutral
58061,positive
58062,neutral
58063,neutral
58064,neutral
58065,neutral
58066,positive
58067,neutral
58068,neutral
58069,neutral
58070,neutral
58071,neutral
58072,neutral
58073,positive
58074,neutral
58075,neutral
58076,neutral
58077,positive
58078,neutral
58079,neutral
58080,neutral
58081,neutral
58082,positive
58083,neutral
58084,neutral
58085,neutral
58086,neutral
58087,neutral
58088,neutral
58089,neutral
58090,neutral
58091,positive
58092,neutral
58093,neutral
58094,neutral
58095,positive
58096,neutral
58097,neutral
58098,neutral
58099,positive
58100,neutral
58101,neutral
58102,neutral
58103,neutral
58104,positive
58105,neutral
58106,neutral
58107,neutral
58108,positive
58109,neutral
58110,neutral
58111,neutral
58112,neutral
58113,neutral
58114,neutral
58115,neutral
58116,neutral
58117,neutral
58118,neutral
58119,neutral
58120,positive
58121,neutral
58122,neutral
58123,negative
58124,neutral
58125,neutral
58126,positive
58127,neutral
58128,neutral
58129,positive
58130,neutral
58131,neutral
58132,positive
58133,neutral
58134,neutral
58135,neutral
58136,positive
58137,neutral
58138,neutral
58139,neutral
58140,neutral
58141,positive
58142,neutral
58143,neutral
58144,neutral
58145,neutral
58146,positive
58147,neutral
58148,neutral
58149,neutral
58150,neutral
58151,neutral
58152,neutral
58153,neutral
58154,neutral
58155,neutral
58156,neutral
58157,positive
58158,neutral
58159,neutral
58160,positive
58161,neutral
58162,neutral
58163,positive
58164,neutral
58165,neutral
58166,positive
58167,neutral
58168,neutral
58169,neutral
58170,positive
58171,neutral
58172,neutral
58173,neutral
58174,positive
58175,neutral
58176,neutral
58177,neutral
58178,neutral
58179,positive
58180,neutral
58181,neutral
58182,neutral
58183,neutral
58184,positive
58185,neutral
58186,positive
58187,positive
58188,neutral
58189,neutral
58190,positive
58191,neutral
58192,neutral
58193,positive
58194,neutral
58195,positive
58196,neutral
58197,neutral
58198,neutral
58199,neutral
58200,neutral
58201,neutral
58202,neutral
58203,neutral
58204,positive
58205,neutral
58206,neutral
58207,positive
58208,neutral
58209,neutral
58210,positive
58211,neutral
58212,neutral
58213,positive
58214,neutral
58215,neutral
58216,neutral
58217,neutral
58218,neutral
58219,neutral
58220,positive
58221,neutral
58222,neutral
58223,positive
58224,neutral
58225,neutral
58226,positive
58227,neutral
58228,positive
58229,neutral
58230,positive
58231,neutral
58232,neutral
58233,positive
58234,neutral
58235,neutral
58236,positive
58237,neutral
58238,neutral
58239,positive
58240,neutral
58241,neutral
58242,neutral
58243,positive
58244,neutral
58245,positive
58246,neutral
58247,neutral
58248,positive
58249,neutral
58250,neutral
58251,neutral
58252,neutral
58253,positive
58254,neutral
58255,neutral
58256,positive
58257,neutral
58258,neutral
58259,positive
58260,neutral
58261,neutral
58262,neutral
58263,neutral
58264,positive
58265,neutral
58266,neutral
58267,neutral
58268,neutral
58269,neutral
58270,positive
58271,neutral
58272,neutral
58273,neutral
58274,neutral
58275,neutral
58276,neutral
58277,neutral
58278,neutral
58279,neutral
58280,negative
58281,positive
58282,neutral
58283,positive
58284,positive
58285,neutral
58286,neutral
58287,positive
58288,neutral
58289,negative
58290,neutral
58291,positive
58292,neutral
58293,neutral
58294,neutral
58295,positive
58296,positive
58297,neutral
58298,neutral
58299,neutral
58300,positive
58301,neutral
58302,neutral
58303,neutral
58304,positive
58305,neutral
58306,neutral
58307,neutral
58308,neutral
58309,neutral
58310,neutral
58311,positive
58312,neutral
58313,neutral
58314,neutral
58315,neutral
58316,neutral
58317,negative
58318,neutral
58319,neutral
58320,neutral
58321,neutral
58322,positive
58323,neutral
58324,neutral
58325,neutral
58326,neutral
58327,neutral
58328,neutral
58329,neutral
58330,negative
58331,positive
58332,neutral
58333,neutral
58334,neutral
58335,positive
58336,neutral
58337,neutral
58338,negative
58339,neutral
58340,neutral
58341,neutral
58342,positive
58343,neutral
58344,neutral
58345,positive
58346,neutral
58347,neutral
58348,neutral
58349,positive
58350,positive
58351,neutral
58352,neutral
58353,neutral
58354,positive
58355,neutral
58356,neutral
58357,neutral
58358,neutral
58359,neutral
58360,neutral
58361,neutral
58362,neutral
58363,positive
58364,neutral
58365,positive
58366,neutral
58367,neutral
58368,positive
58369,neutral
58370,neutral
58371,neutral
58372,positive
58373,neutral
58374,positive
58375,neutral
58376,neutral
58377,neutral
58378,positive
58379,neutral
58380,neutral
58381,positive
58382,neutral
58383,positive
58384,neutral
58385,neutral
58386,neutral
58387,positive
58388,neutral
58389,neutral
58390,neutral
58391,neutral
58392,positive
58393,neutral
58394,neutral
58395,neutral
58396,neutral
58397,neutral
58398,neutral
58399,neutral
58400,positive
58401,neutral
58402,neutral
58403,neutral
58404,neutral
58405,neutral
58406,neutral
58407,neutral
58408,neutral
58409,positive
58410,positive
58411,neutral
58412,neutral
58413,neutral
58414,positive
58415,positive
58416,neutral
58417,neutral
58418,positive
58419,neutral
58420,neutral
58421,positive
58422,neutral
58423,neutral
58424,positive
58425,neutral
58426,positive
58427,positive
58428,neutral
58429,positive
58430,neutral
58431,positive
58432,neutral
58433,neutral
58434,positive
58435,neutral
58436,neutral
58437,positive
58438,neutral
58439,positive
58440,neutral
58441,neutral
58442,neutral
58443,neutral
58444,positive
58445,neutral
58446,positive
58447,positive
58448,neutral
58449,neutral
58450,positive
58451,neutral
58452,neutral
58453,neutral
58454,positive
58455,neutral
58456,neutral
58457,positive
58458,neutral
58459,neutral
58460,positive
58461,neutral
58462,positive
58463,positive
58464,neutral
58465,neutral
58466,positive
58467,neutral
58468,neutral
58469,neutral
58470,neutral
58471,neutral
58472,positive
58473,positive
58474,neutral
58475,neutral
58476,positive
58477,neutral
58478,neutral
58479,neutral
58480,neutral
58481,positive
58482,neutral
58483,neutral
58484,positive
58485,neutral
58486,positive
58487,neutral
58488,neutral
58489,neutral
58490,positive
58491,neutral
58492,neutral
58493,neutral
58494,positive
58495,neutral
58496,neutral
58497,positive
58498,neutral
58499,neutral
58500,neutral
58501,neutral
58502,neutral
58503,neutral
58504,neutral
58505,neutral
58506,neutral
58507,neutral
58508,neutral
58509,neutral
58510,neutral
58511,positive
58512,neutral
58513,neutral
58514,positive
58515,neutral
58516,positive
58517,neutral
58518,neutral
58519,positive
58520,neutral
58521,neutral
58522,positive
58523,neutral
58524,neutral
58525,positive
58526,neutral
58527,neutral
58528,neutral
58529,neutral
58530,positive
58531,neutral
58532,neutral
58533,positive
58534,neutral
58535,neutral
58536,positive
58537,neutral
58538,neutral
58539,neutral
58540,neutral
58541,positive
58542,neutral
58543,neutral
58544,positive
58545,positive
58546,neutral
58547,neutral
58548,neutral
58549,neutral
58550,neutral
58551,neutral
58552,neutral
58553,positive
58554,neutral
58555,neutral
58556,neutral
58557,neutral
58558,neutral
58559,positive
58560,neutral
58561,neutral
58562,neutral
58563,positive
58564,neutral
58565,neutral
58566,positive
58567,neutral
58568,neutral
58569,neutral
58570,neutral
58571,neutral
58572,positive
58573,neutral
58574,neutral
58575,neutral
58576,positive
58577,neutral
58578,neutral
58579,positive
58580,neutral
58581,neutral
58582,neutral
58583,positive
58584,neutral
58585,neutral
58586,positive
58587,neutral
58588,neutral
58589,neutral
58590,positive
58591,neutral
58592,neutral
58593,positive
58594,neutral
58595,neutral
58596,positive
58597,neutral
58598,neutral
58599,neutral
58600,positive
58601,neutral
58602,neutral
58603,positive
58604,neutral
58605,neutral
58606,positive
58607,neutral
58608,neutral
58609,positive
58610,neutral
58611,neutral
58612,neutral
58613,neutral
58614,neutral
58615,positive
58616,neutral
58617,neutral
58618,neutral
58619,neutral
58620,positive
58621,neutral
58622,neutral
58623,neutral
58624,positive
58625,neutral
58626,neutral
58627,positive
58628,neutral
58629,neutral
58630,positive
58631,neutral
58632,neutral
58633,positive
58634,neutral
58635,positive
58636,positive
58637,neutral
58638,neutral
58639,positive
58640,neutral
58641,neutral
58642,positive
58643,neutral
58644,neutral
58645,neutral
58646,neutral
58647,neutral
58648,negative
58649,neutral
58650,neutral
58651,neutral
58652,neutral
58653,neutral
58654,positive
58655,neutral
58656,neutral
58657,neutral
58658,negative
58659,neutral
58660,neutral
58661,neutral
58662,neutral
58663,neutral
58664,neutral
58665,neutral
58666,positive
58667,neutral
58668,neutral
58669,positive
58670,neutral
58671,positive
58672,positive
58673,neutral
58674,neutral
58675,neutral
58676,neutral
58677,neutral
58678,neutral
58679,positive
58680,neutral
58681,neutral
58682,neutral
58683,neutral
58684,positive
58685,neutral
58686,neutral
58687,neutral
58688,neutral
58689,positive
58690,neutral
58691,neutral
58692,neutral
58693,positive
58694,neutral
58695,positive
58696,positive
58697,neutral
58698,neutral
58699,neutral
58700,positive
58701,neutral
58702,neutral
58703,neutral
58704,positive
58705,neutral
58706,neutral
58707,neutral
58708,positive
58709,neutral
58710,neutral
58711,neutral
58712,positive
58713,neutral
58714,neutral
58715,positive
58716,neutral
58717,positive
58718,neutral
58719,neutral
58720,positive
58721,neutral
58722,neutral
58723,neutral
58724,neutral
58725,neutral
58726,negative
58727,neutral
58728,neutral
58729,positive
58730,neutral
58731,neutral
58732,positive
58733,neutral
58734,neutral
58735,neutral
58736,neutral
58737,neutral
58738,neutral
58739,neutral
58740,positive
58741,neutral
58742,neutral
58743,positive
58744,neutral
58745,neutral
58746,positive
58747,neutral
58748,neutral
58749,positive
58750,neutral
58751,neutral
58752,positive
58753,neutral
58754,neutral
58755,neutral
58756,positive
58757,neutral
58758,neutral
58759,neutral
58760,positive
58761,neutral
58762,neutral
58763,neutral
58764,neutral
58765,neutral
58766,neutral
58767,neutral
58768,neutral
58769,neutral
58770,neutral
58771,neutral
58772,neutral
58773,positive
58774,neutral
58775,neutral
58776,positive
58777,neutral
58778,neutral
58779,neutral
58780,neutral
58781,neutral
58782,neutral
58783,neutral
58784,neutral
58785,neutral
58786,neutral
58787,neutral
58788,positive
58789,neutral
58790,neutral
58791,neutral
58792,neutral
58793,positive
58794,neutral
58795,neutral
58796,neutral
58797,neutral
58798,neutral
58799,neutral
58800,neutral
58801,neutral
58802,neutral
58803,positive
58804,neutral
58805,neutral
58806,positive
58807,neutral
58808,neutral
58809,positive
58810,neutral
58811,neutral
58812,positive
58813,neutral
58814,neutral
58815,positive
58816,neutral
58817,neutral
58818,neutral
58819,neutral
58820,positive
58821,neutral
58822,positive
58823,positive
58824,neutral
58825,positive
58826,neutral
58827,neutral
58828,neutral
58829,negative
58830,positive
58831,negative
58832,positive
58833,neutral
58834,positive
58835,neutral
58836,neutral
58837,neutral
58838,neutral
58839,neutral
58840,neutral
58841,neutral
58842,neutral
58843,neutral
58844,neutral
58845,neutral
58846,neutral
58847,positive
58848,neutral
58849,positive
58850,neutral
58851,neutral
58852,neutral
58853,neutral
58854,neutral
58855,neutral
58856,positive
58857,neutral
58858,neutral
58859,positive
58860,neutral
58861,neutral
58862,positive
58863,neutral
58864,neutral
58865,positive
58866,neutral
58867,neutral
58868,neutral
58869,neutral
58870,positive
58871,negative
58872,positive
58873,neutral
58874,neutral
58875,neutral
58876,positive
58877,neutral
58878,neutral
58879,positive
58880,neutral
58881,neutral
58882,positive
58883,neutral
58884,neutral
58885,positive
58886,neutral
58887,neutral
58888,positive
58889,neutral
58890,neutral
58891,positive
58892,neutral
58893,neutral
58894,neutral
58895,neutral
58896,positive
58897,neutral
58898,neutral
58899,positive
58900,neutral
58901,neutral
58902,neutral
58903,positive
58904,neutral
58905,neutral
58906,positive
58907,neutral
58908,neutral
58909,positive
58910,neutral
58911,positive
58912,neutral
58913,positive
58914,neutral
58915,neutral
58916,positive
58917,neutral
58918,neutral
58919,positive
58920,neutral
58921,neutral
58922,positive
58923,neutral
58924,negative
58925,neutral
58926,neutral
58927,positive
58928,positive
58929,neutral
58930,neutral
58931,positive
58932,neutral
58933,neutral
58934,positive
58935,neutral
58936,neutral
58937,neutral
58938,neutral
58939,neutral
58940,neutral
58941,neutral
58942,positive
58943,positive
58944,neutral
58945,neutral
58946,neutral
58947,positive
58948,neutral
58949,neutral
58950,positive
58951,neutral
58952,neutral
58953,positive
58954,neutral
58955,neutral
58956,positive
58957,neutral
58958,positive
58959,neutral
58960,neutral
58961,neutral
58962,positive
58963,neutral
58964,neutral
58965,positive
58966,neutral
58967,positive
58968,neutral
58969,neutral
58970,neutral
58971,positive
58972,neutral
58973,neutral
58974,neutral
58975,neutral
58976,neutral
58977,neutral
58978,neutral
58979,positive
58980,positive
58981,neutral
58982,neutral
58983,positive
58984,neutral
58985,positive
58986,neutral
58987,neutral
58988,neutral
58989,positive
58990,neutral
58991,positive
58992,neutral
58993,neutral
58994,neutral
58995,positive
58996,positive
58997,neutral
58998,neutral
58999,positive
59000,neutral
59001,neutral
59002,positive
59003,neutral
59004,neutral
59005,neutral
59006,neutral
59007,positive
59008,neutral
59009,neutral
59010,neutral
59011,positive
59012,neutral
59013,neutral
59014,neutral
59015,positive
59016,neutral
59017,neutral
59018,neutral
59019,positive
59020,neutral
59021,neutral
59022,neutral
59023,positive
59024,neutral
59025,neutral
59026,positive
59027,neutral
59028,neutral
59029,neutral
59030,neutral
59031,neutral
59032,neutral
59033,positive
59034,neutral
59035,neutral
59036,neutral
59037,neutral
59038,neutral
59039,neutral
59040,positive
59041,positive
59042,neutral
59043,neutral
59044,positive
59045,neutral
59046,neutral
59047,positive
59048,neutral
59049,positive
59050,positive
59051,neutral
59052,neutral
59053,negative
59054,neutral
59055,neutral
59056,neutral
59057,negative
59058,negative
59059,neutral
59060,neutral
59061,neutral
59062,neutral
59063,positive
59064,neutral
59065,negative
59066,neutral
59067,neutral
59068,neutral
59069,neutral
59070,positive
59071,neutral
59072,neutral
59073,positive
59074,neutral
59075,neutral
59076,positive
59077,neutral
59078,neutral
59079,neutral
59080,neutral
59081,positive
59082,neutral
59083,neutral
59084,positive
59085,neutral
59086,neutral
59087,positive
59088,neutral
59089,neutral
59090,positive
59091,neutral
59092,neutral
59093,neutral
59094,neutral
59095,positive
59096,neutral
59097,neutral
59098,positive
59099,neutral
59100,neutral
59101,neutral
59102,neutral
59103,neutral
59104,positive
59105,neutral
59106,neutral
59107,neutral
59108,neutral
59109,neutral
59110,neutral
59111,positive
59112,neutral
59113,neutral
59114,neutral
59115,positive
59116,positive
59117,neutral
59118,neutral
59119,neutral
59120,neutral
59121,neutral
59122,positive
59123,neutral
59124,neutral
59125,neutral
59126,positive
59127,neutral
59128,neutral
59129,neutral
59130,neutral
59131,positive
59132,neutral
59133,neutral
59134,positive
59135,neutral
59136,neutral
59137,positive
59138,neutral
59139,neutral
59140,positive
59141,neutral
59142,neutral
59143,positive
59144,neutral
59145,neutral
59146,neutral
59147,neutral
59148,positive
59149,neutral
59150,positive
59151,neutral
59152,neutral
59153,neutral
59154,neutral
59155,positive
59156,neutral
59157,positive
59158,neutral
59159,neutral
59160,positive
59161,neutral
59162,neutral
59163,positive
59164,neutral
59165,neutral
59166,positive
59167,neutral
59168,neutral
59169,positive
59170,neutral
59171,neutral
59172,neutral
59173,neutral
59174,positive
59175,neutral
59176,neutral
59177,neutral
59178,positive
59179,neutral
59180,neutral
59181,neutral
59182,positive
59183,neutral
59184,neutral
59185,positive
59186,neutral
59187,neutral
59188,positive
59189,neutral
59190,neutral
59191,neutral
59192,neutral
59193,positive
59194,neutral
59195,neutral
59196,neutral
59197,neutral
59198,positive
59199,neutral
59200,neutral
59201,neutral
59202,neutral
59203,positive
59204,neutral
59205,neutral
59206,neutral
59207,neutral
59208,positive
59209,neutral
59210,neutral
59211,neutral
59212,neutral
59213,positive
59214,neutral
59215,neutral
59216,neutral
59217,neutral
59218,positive
59219,neutral
59220,neutral
59221,neutral
59222,neutral
59223,positive
59224,neutral
59225,neutral
59226,neutral
59227,neutral
59228,positive
59229,neutral
59230,neutral
59231,positive
59232,neutral
59233,neutral
59234,neutral
59235,neutral
59236,positive
59237,neutral
59238,neutral
59239,positive
59240,neutral
59241,neutral
59242,positive
59243,neutral
59244,neutral
59245,neutral
59246,positive
59247,neutral
59248,positive
59249,neutral
59250,neutral
59251,neutral
59252,positive
59253,neutral
59254,neutral
59255,positive
59256,neutral
59257,neutral
59258,neutral
59259,positive
59260,neutral
59261,positive
59262,neutral
59263,neutral
59264,neutral
59265,neutral
59266,positive
59267,neutral
59268,neutral
59269,neutral
59270,neutral
59271,neutral
59272,positive
59273,neutral
59274,neutral
59275,neutral
59276,positive
59277,neutral
59278,neutral
59279,neutral
59280,neutral
59281,neutral
59282,positive
59283,neutral
59284,neutral
59285,neutral
59286,positive
59287,neutral
59288,negative
59289,positive
59290,neutral
59291,positive
59292,neutral
59293,neutral
59294,neutral
59295,positive
59296,neutral
59297,neutral
59298,positive
59299,neutral
59300,neutral
59301,neutral
59302,positive
59303,neutral
59304,neutral
59305,positive
59306,neutral
59307,neutral
59308,positive
59309,neutral
59310,neutral
59311,positive
59312,neutral
59313,neutral
59314,neutral
59315,positive
59316,neutral
59317,neutral
59318,positive
59319,neutral
59320,neutral
59321,neutral
59322,positive
59323,neutral
59324,neutral
59325,neutral
59326,positive
59327,neutral
59328,neutral
59329,positive
59330,neutral
59331,neutral
59332,neutral
59333,positive
59334,neutral
59335,neutral
59336,positive
59337,neutral
59338,neutral
59339,positive
59340,neutral
59341,neutral
59342,positive
59343,neutral
59344,neutral
59345,positive
59346,neutral
59347,neutral
59348,positive
59349,neutral
59350,neutral
59351,positive
59352,neutral
59353,neutral
59354,positive
59355,neutral
59356,neutral
59357,positive
59358,neutral
59359,neutral
59360,positive
59361,neutral
59362,neutral
59363,positive
59364,neutral
59365,neutral
59366,positive
59367,neutral
59368,positive
59369,positive
59370,neutral
59371,neutral
59372,neutral
59373,positive
59374,neutral
59375,neutral
59376,positive
59377,neutral
59378,neutral
59379,positive
59380,neutral
59381,neutral
59382,positive
59383,neutral
59384,neutral
59385,positive
59386,neutral
59387,neutral
59388,positive
59389,neutral
59390,neutral
59391,positive
59392,neutral
59393,neutral
59394,neutral
59395,positive
59396,neutral
59397,neutral
59398,positive
59399,neutral
59400,neutral
59401,positive
59402,neutral
59403,neutral
59404,positive
59405,neutral
59406,neutral
59407,positive
59408,neutral
59409,neutral
59410,positive
59411,neutral
59412,neutral
59413,positive
59414,neutral
59415,neutral
59416,positive
59417,neutral
59418,neutral
59419,neutral
59420,positive
59421,neutral
59422,neutral
59423,positive
59424,neutral
59425,positive
59426,neutral
59427,neutral
59428,neutral
59429,negative
59430,neutral
59431,positive
59432,neutral
59433,neutral
59434,positive
59435,neutral
59436,neutral
59437,positive
59438,neutral
59439,neutral
59440,positive
59441,neutral
59442,neutral
59443,positive
59444,neutral
59445,neutral
59446,positive
59447,positive
59448,neutral
59449,neutral
59450,neutral
59451,neutral
59452,positive
59453,positive
59454,neutral
59455,neutral
59456,neutral
59457,neutral
59458,neutral
59459,neutral
59460,positive
59461,positive
59462,neutral
59463,neutral
59464,neutral
59465,positive
59466,neutral
59467,neutral
59468,positive
59469,neutral
59470,neutral
59471,positive
59472,neutral
59473,neutral
59474,positive
59475,neutral
59476,neutral
59477,positive
59478,neutral
59479,neutral
59480,neutral
59481,neutral
59482,positive
59483,positive
59484,neutral
59485,neutral
59486,neutral
59487,neutral
59488,positive
59489,neutral
59490,positive
59491,positive
59492,neutral
59493,neutral
59494,neutral
59495,neutral
59496,neutral
59497,positive
59498,positive
59499,neutral
59500,neutral
59501,neutral
59502,neutral
59503,neutral
59504,positive
59505,neutral
59506,positive
59507,neutral
59508,neutral
59509,neutral
59510,neutral
59511,neutral
59512,neutral
59513,neutral
59514,negative
59515,neutral
59516,positive
59517,negative
59518,negative
59519,neutral
59520,positive
59521,neutral
59522,neutral
59523,positive
59524,neutral
59525,neutral
59526,positive
59527,neutral
59528,neutral
59529,neutral
59530,positive
59531,neutral
59532,neutral
59533,positive
59534,positive
59535,neutral
59536,neutral
59537,positive
59538,neutral
59539,neutral
59540,positive
59541,neutral
59542,neutral
59543,positive
59544,neutral
59545,neutral
59546,neutral
59547,neutral
59548,neutral
59549,positive
59550,neutral
59551,neutral
59552,positive
59553,neutral
59554,neutral
59555,neutral
59556,positive
59557,neutral
59558,positive
59559,neutral
59560,neutral
59561,neutral
59562,neutral
59563,neutral
59564,neutral
59565,positive
59566,positive
59567,neutral
59568,positive
59569,positive
59570,neutral
59571,neutral
59572,neutral
59573,neutral
59574,neutral
59575,neutral
59576,neutral
59577,neutral
59578,positive
59579,neutral
59580,neutral
59581,positive
59582,positive
59583,neutral
59584,neutral
59585,neutral
59586,neutral
59587,positive
59588,positive
59589,neutral
59590,neutral
59591,neutral
59592,positive
59593,positive
59594,neutral
59595,neutral
59596,positive
59597,neutral
59598,neutral
59599,neutral
59600,neutral
59601,positive
59602,positive
59603,neutral
59604,neutral
59605,positive
59606,neutral
59607,neutral
59608,neutral
59609,neutral
59610,positive
59611,neutral
59612,neutral
59613,positive
59614,neutral
59615,positive
59616,positive
59617,neutral
59618,neutral
59619,positive
59620,positive
59621,neutral
59622,neutral
59623,neutral
59624,positive
59625,neutral
59626,positive
59627,neutral
59628,neutral
59629,neutral
59630,neutral
59631,positive
59632,neutral
59633,neutral
59634,positive
59635,positive
59636,neutral
59637,positive
59638,neutral
59639,positive
59640,neutral
59641,neutral
59642,neutral
59643,neutral
59644,neutral
59645,neutral
59646,positive
59647,positive
59648,neutral
59649,neutral
59650,neutral
59651,positive
59652,neutral
59653,neutral
59654,neutral
59655,neutral
59656,neutral
59657,neutral
59658,positive
59659,neutral
59660,positive
59661,neutral
59662,neutral
59663,neutral
59664,neutral
59665,neutral
59666,positive
59667,neutral
59668,neutral
59669,positive
59670,neutral
59671,neutral
59672,positive
59673,neutral
59674,positive
59675,neutral
59676,neutral
59677,positive
59678,neutral
59679,neutral
59680,neutral
59681,neutral
59682,positive
59683,neutral
59684,neutral
59685,neutral
59686,neutral
59687,neutral
59688,positive
59689,positive
59690,neutral
59691,neutral
59692,neutral
59693,positive
59694,positive
59695,positive
59696,neutral
59697,neutral
59698,neutral
59699,positive
59700,neutral
59701,neutral
59702,neutral
59703,neutral
59704,neutral
59705,neutral
59706,neutral
59707,positive
59708,neutral
59709,neutral
59710,neutral
59711,positive
59712,neutral
59713,neutral
59714,neutral
59715,neutral
59716,neutral
59717,neutral
59718,neutral
59719,neutral
59720,neutral
59721,neutral
59722,negative
59723,neutral
59724,positive
59725,neutral
59726,neutral
59727,neutral
59728,negative
59729,neutral
59730,positive
59731,neutral
59732,neutral
59733,neutral
59734,neutral
59735,positive
59736,neutral
59737,neutral
59738,positive
59739,neutral
59740,neutral
59741,neutral
59742,neutral
59743,neutral
59744,neutral
59745,positive
59746,neutral
59747,neutral
59748,positive
59749,neutral
59750,neutral
59751,neutral
59752,neutral
59753,positive
59754,neutral
59755,neutral
59756,neutral
59757,positive
59758,positive
59759,neutral
59760,neutral
59761,positive
59762,neutral
59763,positive
59764,neutral
59765,neutral
59766,neutral
59767,neutral
59768,neutral
59769,neutral
59770,neutral
59771,neutral
59772,positive
59773,positive
59774,neutral
59775,neutral
59776,neutral
59777,neutral
59778,positive
59779,positive
59780,neutral
59781,neutral
59782,neutral
59783,neutral
59784,neutral
59785,neutral
59786,neutral
59787,neutral
59788,neutral
59789,neutral
59790,positive
59791,neutral
59792,neutral
59793,neutral
59794,neutral
59795,positive
59796,neutral
59797,neutral
59798,neutral
59799,neutral
59800,neutral
59801,neutral
59802,neutral
59803,neutral
59804,neutral
59805,neutral
59806,positive
59807,neutral
59808,neutral
59809,neutral
59810,neutral
59811,neutral
59812,neutral
59813,neutral
59814,neutral
59815,neutral
59816,positive
59817,neutral
59818,neutral
59819,positive
59820,neutral
59821,neutral
59822,neutral
59823,neutral
59824,neutral
59825,neutral
59826,neutral
59827,neutral
59828,positive
59829,neutral
59830,neutral
59831,positive
59832,positive
59833,neutral
59834,neutral
59835,neutral
59836,neutral
59837,positive
59838,neutral
59839,positive
59840,neutral
59841,neutral
59842,neutral
59843,neutral
59844,neutral
59845,neutral
59846,neutral
59847,neutral
59848,neutral
59849,positive
59850,neutral
59851,neutral
59852,neutral
59853,neutral
59854,positive
59855,neutral
59856,neutral
59857,positive
59858,neutral
59859,neutral
59860,neutral
59861,positive
59862,neutral
59863,neutral
59864,neutral
59865,neutral
59866,positive
59867,neutral
59868,neutral
59869,neutral
59870,positive
59871,positive
59872,neutral
59873,neutral
59874,neutral
59875,positive
59876,neutral
59877,neutral
59878,positive
59879,neutral
59880,neutral
59881,neutral
59882,positive
59883,positive
59884,neutral
59885,neutral
59886,neutral
59887,positive
59888,neutral
59889,neutral
59890,neutral
59891,neutral
59892,neutral
59893,neutral
59894,positive
59895,neutral
59896,neutral
59897,neutral
59898,neutral
59899,neutral
59900,positive
59901,neutral
59902,neutral
59903,positive
59904,neutral
59905,neutral
59906,neutral
59907,neutral
59908,neutral
59909,neutral
59910,neutral
59911,neutral
59912,positive
59913,positive
59914,neutral
59915,neutral
59916,neutral
59917,neutral
59918,positive
59919,neutral
59920,neutral
59921,positive
59922,positive
59923,neutral
59924,neutral
59925,neutral
59926,neutral
59927,positive
59928,positive
59929,neutral
59930,neutral
59931,neutral
59932,neutral
59933,positive
59934,neutral
59935,negative
59936,neutral
59937,negative
59938,neutral
59939,neutral
59940,negative
59941,neutral
59942,positive
59943,neutral
59944,neutral
59945,negative
59946,neutral
59947,neutral
59948,positive
59949,neutral
59950,neutral
59951,positive
59952,positive
59953,neutral
59954,neutral
59955,positive
59956,neutral
59957,neutral
59958,positive
59959,neutral
59960,neutral
59961,positive
59962,neutral
59963,neutral
59964,neutral
59965,neutral
59966,positive
59967,neutral
59968,positive
59969,positive
59970,neutral
59971,neutral
59972,positive
59973,neutral
59974,positive
59975,neutral
59976,neutral
59977,positive
59978,neutral
59979,neutral
59980,neutral
59981,neutral
59982,positive
59983,neutral
59984,positive
59985,neutral
59986,neutral
59987,neutral
59988,neutral
59989,neutral
59990,neutral
59991,neutral
59992,neutral
59993,positive
59994,neutral
59995,neutral
59996,positive
59997,positive
59998,neutral
59999,neutral
60000,neutral
60001,neutral
60002,positive
60003,neutral
60004,neutral
60005,neutral
60006,neutral
60007,neutral
60008,neutral
60009,positive
60010,neutral
60011,neutral
60012,positive
60013,neutral
60014,positive
60015,neutral
60016,positive
60017,neutral
60018,neutral
60019,neutral
60020,neutral
60021,neutral
60022,neutral
60023,positive
60024,positive
60025,neutral
60026,neutral
60027,neutral
60028,positive
60029,neutral
60030,positive
60031,positive
60032,neutral
60033,neutral
60034,neutral
60035,neutral
60036,positive
60037,neutral
60038,positive
60039,neutral
60040,neutral
60041,positive
60042,positive
60043,neutral
60044,neutral
60045,neutral
60046,neutral
60047,neutral
60048,neutral
60049,positive
60050,positive
60051,neutral
60052,neutral
60053,neutral
60054,neutral
60055,positive
60056,neutral
60057,neutral
60058,positive
60059,neutral
60060,neutral
60061,positive
60062,neutral
60063,positive
60064,positive
60065,neutral
60066,neutral
60067,neutral
60068,neutral
60069,positive
60070,neutral
60071,positive
60072,positive
